"name","mean.wt","mean.upf3","P.value","q.value","ratio.upf3.to.wt","comment"
"YAL047C",6.898786343169,10.9798399609746,"0.001713","0.018741",1.5915610970974,"significant by q value and 1.5 fold difference"
"YPL157W",6.79664162781278,10.8172534444095,"0.001921","0.020181",1.59155860155166,"significant by q value and 1.5 fold difference"
"YGL161C",8.64788596130708,13.7591775933957,"0.002703","0.026767",1.59104521671052,"significant by q value and 1.5 fold difference"
"YER035W",5.41799846245477,8.61919888188751,"0.000924","0.011448",1.5908455754678,"significant by q value and 1.5 fold difference"
"YPR116W",7.09962699315772,11.267013958779,"0.002567","0.02581",1.58698674868942,"significant by q value and 1.5 fold difference"
"YNL157W",8.46536229304858,13.4267144842323,"0.002377","0.024333",1.5860767701883,"significant by q value and 1.5 fold difference"
"YJL214W",7.13416754549332,11.3118872085048,"0.001808","0.019209",1.58559315244153,"significant by q value and 1.5 fold difference"
"YLR192C",14.8940434979497,23.6128336335981,"0.002646","0.026508",1.58538771803967,"significant by q value and 1.5 fold difference"
"YOL056W",5.70701273819879,9.04333945682191,"0.001801","0.019209",1.58460123915478,"significant by q value and 1.5 fold difference"
"YKR052C",4.66674765620528,7.39306169309238,"0.001848","0.019488",1.58420001202807,"significant by q value and 1.5 fold difference"
"YJR062C",7.29349980344787,11.5504294854487,"0.004436","0.03954",1.58366076598623,"significant by q value and 1.5 fold difference"
"YDR527W",7.14729738221647,11.2871929974703,"0.002134","0.022088",1.57922532026644,"significant by q value and 1.5 fold difference"
"YKR085C",7.08690056630356,11.1853258771512,"0.003933","0.03599",1.57830997803675,"significant by q value and 1.5 fold difference"
"YCL011C",11.1867172079558,17.617543477716,"0.003258","0.031095",1.57486268314593,"significant by q value and 1.5 fold difference"
"YNL238W",6.94267033971695,10.9314828906885,"0.001718","0.018741",1.57453578461773,"significant by q value and 1.5 fold difference"
"YML031W",6.50268180629438,10.2353321845482,"0.001785","0.019179",1.57401707317752,"significant by q value and 1.5 fold difference"
"YNL323W",10.4946534765544,16.4931719275865,"0.003199","0.030852",1.57157851513946,"significant by q value and 1.5 fold difference"
"YPL244C",9.74930889543415,15.319625129364,"0.003762","0.034855",1.57135498461215,"significant by q value and 1.5 fold difference"
"YPR120C",6.07805313211777,9.54919694204286,"0.003645","0.033993",1.57109468023285,"significant by q value and 1.5 fold difference"
"YHR127W",8.60102864247064,13.5037173725726,"0.003644","0.033993",1.57001190600543,"significant by q value and 1.5 fold difference"
"YBR245C",10.9310467118115,17.1464673004571,"0.003039","0.029507",1.56860250921163,"significant by q value and 1.5 fold difference"
"YDR214W",12.6593189992585,19.8489187035314,"0.002451","0.024825",1.56792942058684,"significant by q value and 1.5 fold difference"
"YGR211W",7.61878283760138,11.9283223445453,"0.004252","0.038266",1.56564671796062,"significant by q value and 1.5 fold difference"
"YGL233W",7.3848892082629,11.5568669051456,"0.005677","0.046228",1.56493436519193,"significant by q value and 1.5 fold difference"
"YPL215W",5.33071245499863,8.33459226451978,"0.002659","0.02655",1.56350437861348,"significant by q value and 1.5 fold difference"
"YDL020C",4.10335074406384,6.4146259052029,"0.004557","0.04011",1.56326531785826,"significant by q value and 1.5 fold difference"
"YGL061C",6.87642573280669,10.7424460403331,"0.001529","0.017355",1.56221363506946,"significant by q value and 1.5 fold difference"
"YEL066W",17.9021558686781,27.9624392085659,"0.00564","0.046058",1.56195932007773,"significant by q value and 1.5 fold difference"
"YLR451W",6.8243781019487,10.6461104747765,"0.00177","0.019086",1.5600118158366,"significant by q value and 1.5 fold difference"
"YIL035C",8.27470921955544,12.9000440961772,"0.004323","0.038669",1.55897249726804,"significant by q value and 1.5 fold difference"
"YOR166C",7.20778371172917,11.2282303219705,"0.002364","0.024294",1.55779234935961,"significant by q value and 1.5 fold difference"
"YKR063C",6.25956866694582,9.7220174158293,"0.001733","0.018839",1.55314494226531,"significant by q value and 1.5 fold difference"
"YBR293W",7.51515115202382,11.6545921046474,"0.003892","0.035874",1.5508127340205,"significant by q value and 1.5 fold difference"
"YOR003W",9.11838869546194,14.1320576871445,"0.003512","0.032999",1.54984155195948,"significant by q value and 1.5 fold difference"
"YMR115W",6.82751815699236,10.5807769493946,"0.001338","0.015554",1.54972520117846,"significant by q value and 1.5 fold difference"
"YDR408C",10.6997395224795,16.5742286178057,"0.004701","0.040997",1.5490310379037,"significant by q value and 1.5 fold difference"
"YER010C",13.2651816953727,20.5377622191691,"0.004786","0.041314",1.54824582812411,"significant by q value and 1.5 fold difference"
"YOL007C",7.3899618244792,11.4413576515632,"0.004522","0.039926",1.54822960162849,"significant by q value and 1.5 fold difference"
"YPR144C",5.57912713964136,8.63576120684095,"0.002709","0.026767",1.5478695843802,"significant by q value and 1.5 fold difference"
"YBR119W",6.13781606579018,9.48543055638105,"0.004325","0.038669",1.54540808240396,"significant by q value and 1.5 fold difference"
"YPL115C",7.09267489114366,10.9553615739168,"0.005173","0.043242",1.54460224697403,"significant by q value and 1.5 fold difference"
"YMR268C",4.12770974497641,6.37298840164031,"0.002094","0.021749",1.54395265059431,"significant by q value and 1.5 fold difference"
"YDR147W",7.4835079712076,11.5516362860425,"0.004001","0.036349",1.54361247833059,"significant by q value and 1.5 fold difference"
"YOL125W",9.54187081079448,14.7050336341555,"0.005906","0.047951",1.54110592416741,"significant by q value and 1.5 fold difference"
"YKR061W",7.83236808477642,12.0696637846271,"0.004871","0.041705",1.54099802945761,"significant by q value and 1.5 fold difference"
"YMR194C-B",12.0245266691809,18.5175979696727,"0.002696","0.026767",1.53998560435095,"significant by q value and 1.5 fold difference"
"YDR349C",8.98337347628682,13.8082703316239,"0.004177","0.037831",1.53709186956028,"significant by q value and 1.5 fold difference"
"YBL008W",6.77858132259491,10.4119638303922,"0.004903","0.04185",1.53600928201395,"significant by q value and 1.5 fold difference"
"YMR134W",6.59971873730832,10.136256260128,"0.006016","0.048567",1.53586185466171,"significant by q value and 1.5 fold difference"
"YDR016C",9.84195310269821,15.1123067601496,"0.003661","0.03403",1.53549875745765,"significant by q value and 1.5 fold difference"
"YAL010C",7.57777255770458,11.6317543252204,"0.003515","0.032999",1.53498329972889,"significant by q value and 1.5 fold difference"
"YKR007W",5.913200154622,9.07565782304393,"0.003898","0.035874",1.53481322900089,"significant by q value and 1.5 fold difference"
"YDL069C",5.04887813357409,7.74548077223927,"0.004599","0.040355",1.53409937164719,"significant by q value and 1.5 fold difference"
"YNR023W",4.23027276809371,6.48652337919894,"0.002541","0.025644",1.53335818629066,"significant by q value and 1.5 fold difference"
"YMR077C",6.40270191247773,9.8122489929125,"0.00533","0.044034",1.53251691661456,"significant by q value and 1.5 fold difference"
"YOR076C",5.69923416420018,8.73149535900689,"0.0053","0.043979",1.53204713255228,"significant by q value and 1.5 fold difference"
"YDR363W",6.80350859123446,10.4100744640212,"0.003949","0.03599",1.53010381693842,"significant by q value and 1.5 fold difference"
"YMR126C",4.94432982282962,7.55436914097292,"0.004857","0.041705",1.52788535790875,"significant by q value and 1.5 fold difference"
"YDR007W",10.7862569560478,16.4764505652799,"0.005083","0.042744",1.52754107679974,"significant by q value and 1.5 fold difference"
"YNL022C",7.49371323088809,11.4339507309074,"0.003218","0.030924",1.52580574924834,"significant by q value and 1.5 fold difference"
"YHL031C",9.5564552872646,14.5773584914228,"0.00451","0.039926",1.52539388855293,"significant by q value and 1.5 fold difference"
"YPR152C",5.79171129109155,8.83168072981828,"0.004796","0.041314",1.52488276537586,"significant by q value and 1.5 fold difference"
"YKR038C",8.46234064881952,12.8713938801679,"0.005529","0.045284",1.52102053253593,"significant by q value and 1.5 fold difference"
"YKR021W",6.53561513815062,9.92743223820818,"0.004749","0.041286",1.51897442373226,"significant by q value and 1.5 fold difference"
"YKR064W",4.90228051835095,7.44457671823154,"0.0054","0.044488",1.51859459905729,"significant by q value and 1.5 fold difference"
"YOR320C",11.0408930733358,16.7519341904398,"0.004501","0.039926",1.5172626054043,"significant by q value and 1.5 fold difference"
"YOR337W",3.86696164744276,5.86335487134082,"0.004929","0.04195",1.51626920717413,"significant by q value and 1.5 fold difference"
"YDR047W",10.7207919424067,16.2535402487317,"0.005267","0.043902",1.51607645554988,"significant by q value and 1.5 fold difference"
"YHR210C",9.42814741729297,14.2661709106061,"0.004786","0.041314",1.51314678050529,"significant by q value and 1.5 fold difference"
"YDR231C",8.22437684375796,12.4265437427927,"0.004245","0.038266",1.51094046137052,"significant by q value and 1.5 fold difference"
"YMR258C",6.06374242188597,9.1574938834559,"0.005012","0.042402",1.51020496029046,"significant by q value and 1.5 fold difference"
"YMR052W",5.56777698735335,8.40819141727938,"0.003942","0.03599",1.51015233483269,"significant by q value and 1.5 fold difference"
"YLR277C",5.79708658522342,8.75241997956479,"0.004666","0.040815",1.5097963176666,"significant by q value and 1.5 fold difference"
"YGR097W",6.72955122315586,10.1453647014034,"0.006127","0.049184",1.50758414119711,"significant by q value and 1.5 fold difference"
"YIL116W",12.8407381167079,19.3584299413934,"0.003423","0.032457",1.50757921900182,"significant by q value and 1.5 fold difference"
"YPR003C",7.66932485431014,11.5491622573498,"0.005499","0.045168",1.50589034585739,"significant by q value and 1.5 fold difference"
"YPL274W",7.76681852688535,11.6551401450021,"0.00335","0.031872",1.50063247965136,"significant by q value and 1.5 fold difference"
"YPR140W",10.1473827286843,6.70355545139172,"0.005152","0.0432",0.66061915970138,"significant by q value and 1.5 fold difference"
"YGL256W",35.4320489506922,23.0905047432381,"0.003465","0.032746",0.651684151130272,"significant by q value and 1.5 fold difference"
"YDR128W",12.7659536797689,8.08099673784442,"0.003099","0.029986",0.633011597923228,"significant by q value and 1.5 fold difference"
"YDL103C",19.5320803424068,12.1043456921804,"0.001256","0.014978",0.619716153117608,"significant by q value and 1.5 fold difference"
"YLR103C",8.59295872547175,5.28604677264902,"0.000954","0.011765",0.615160265692865,"significant by q value and 1.5 fold difference"
"YDR132C",14.6778353428802,7.71616174402241,"0.000039","0.00087",0.525701614970446,"significant by q value and 1.5 fold difference"
"YMR149W",20.7111502532337,10.7256980469623,"0.000014","0.000373",0.517870708088155,"significant by q value and 1.5 fold difference"
"YPR018W",9.94993302462576,4.87559113953578,NA,NA,0.490012458120959,"significant by 2 fold difference"
"YBR275C",16.6438560691958,8.12839329573942,NA,NA,0.488372001172453,"significant by 2 fold difference"
"YPL119C-A",7.09524769922289,3.38290845773613,NA,NA,0.47678511042069,"significant by 2 fold difference"
"YMR025W",9.54736959538642,4.24714530677362,NA,NA,0.444849784471103,"significant by 2 fold difference"
"YBR176W",17.5622982090838,7.63565456652744,NA,NA,0.434775362291594,"significant by 2 fold difference"
"YKR036C",16.4685809287671,6.9305209572673,NA,NA,0.420832917374269,"significant by 2 fold difference"
"YBR211C",11.1446598681789,4.59766470579047,NA,NA,0.412544192480748,"significant by 2 fold difference"
"YGR188C",11.3732264284679,4.63051914572869,NA,NA,0.407142087151119,"significant by 2 fold difference"
"YMR198W",8.35539967621507,3.3696786285573,NA,NA,0.403293529829531,"significant by 2 fold difference"
"YNL242W",16.7275294311069,5.66423675012926,NA,NA,0.338617652622145,"significant by 2 fold difference"
"YMR280C",10.4498395870945,3.22041877968645,NA,NA,0.308178776606643,"significant by 2 fold difference"
